depmap_id	OLIGOMYCIN-A	IACS-10759	RESPIRATORY CHAIN COMPLEX I	HALLMARK GLYCOLYSIS	AltEJ
ACH-000094	NA	-0.9315107	-0.2775622164786	0.880184200840455	-0.875629692416245
ACH-000096	-2.46147	-2.959814	0.155830805481221	-1.32809385552571	0.507811608314075
ACH-000096	-2.46147	-2.959814	0.155830805481221	-1.32809385552571	0.507811608314075
ACH-000097	-1.812985	-1.935045	1.90088533372317	-0.546773010271899	-0.726209470607269
ACH-000098	-0.5585681	-0.7210641	-0.735769811720742	0.940559604236669	0.431540284013232
ACH-000099	1.366897	-1.149081	0.371228304302528	-1.69216355366621	-0.0224442347695535
ACH-000099	1.366897	-1.149081	0.371228304302528	-1.69216355366621	-0.0224442347695535
ACH-000101	NA	-1.478238	-0.295996083688384	-2.71974866031388	0.909844798443779
ACH-000105	NA	-1.365818	-0.698439068164554	-2.50915721474859	2.51554393725467
ACH-000107	0.4370788	-1.7119101	-1.33906696196435	0.68663854814701	-0.156307428691203
ACH-000108	0.7934708	-0.2524583	-0.0118349546068251	0.664284627708269	-0.771029281868603
ACH-000113	NA	-2.948501	-0.827057295076981	-1.85951719572239	0.547067486924549
ACH-000117	1.4315166	-0.0860456	0.381969428306634	-0.260264682357943	0.316847570235607
ACH-000118	0.04012478	-1.13709642	0.0761994220654845	0.585138540576203	-0.051120837556988
ACH-000120	NA	-0.1545042	-0.435933424479802	-0.486045825963708	-0.488782547009956
ACH-000122	NA	-1.213356	0.702299445974901	-1.66602592546209	1.11191995427316
ACH-000123	-1.577486	-5.955978	1.13494424510624	-0.68449152240924	-0.0474016563442144
ACH-000124	NA	-1.036909	-1.1303422515612	-1.8466812332558	0.837837224499766
ACH-000129	NA	-0.830957	0.389850852288985	0.127083138867469	1.1701002371895
ACH-000132	0.01269193	-0.7410637	0.372069885328192	0.722383408891393	-1.3328973686054
ACH-000133	0.005996265	-0.717869321	-0.486767787808451	-0.033084170866576	-0.670102489189832
ACH-000133	0.005996265	-0.717869321	-0.486767787808451	-0.033084170866576	-0.670102489189832
ACH-000137	-1.301548	-1.246755	-0.262337840916464	0.581115065317622	-0.361748112446193
ACH-000138	0.3992687	-1.1695215	-0.788875514354658	1.20328696702138	-1.82085822644025
ACH-000139	NA	-0.5084556	-0.159687539751415	0.82822442466906	0.0370910490561732
ACH-000141	-0.1049956	-0.5563615	-1.1331548333916	0.749476326100977	0.0955836032144101
ACH-000142	-1.300951	-1.787697	-1.08759548120126	0.768544965240625	-0.590861966925057
ACH-000144	NA	-1.597644	-0.304752679711124	-0.871165714447804	0.413351718045033
ACH-000146	NA	-0.3257425	-0.577236315263775	-1.34729711746552	0.562902001202855
ACH-000147	-1.526726	-1.617386	0.483731866396359	-0.616662110836599	0.504925069748017
ACH-000149	NA	-2.066832	-0.867622731321709	0.319580386601959	-0.0192150104509966
ACH-000151	NA	-0.5171025	-0.66738881067729	-2.62479499191413	2.40859857254501
ACH-000152	NA	-1.232879	-0.386301076288711	0.711487694022026	-0.222920122100332
ACH-000153	-0.3880158	-1.4344704	-0.0918835780574922	0.0468088490394245	-0.0910275797327207
ACH-000155	-1.142517	-1.087226	1.30621832826983	-0.175916323254466	0.575974809965274
ACH-000158	NA	-2.557334	-0.297917209430366	-2.52222217722016	1.52833735598544
ACH-000159	-0.2251928	-1.7580685	-2.31909991126193	1.52277388744934	-0.911114985359195
ACH-000160	NA	0.1153723	2.7392186851636	-0.335422177962212	0.761753577237078
ACH-000161	0.1290915	-0.451586	1.31864486713707	0.801082405549055	-0.0504641718438902
ACH-000163	-0.4573379	-3.6913614	-0.575624762278488	0.613045388303471	0.528406802657335
ACH-000164	-0.5691961	-1.3431006	0.49499566349751	0.19236316861491	0.686086023808361
ACH-000167	NA	-2.41019	1.60179087239026	-1.56899426213089	1.64016562034112
ACH-000168	NA	-0.4743722	0.350965407494692	-1.59690468403248	0.0204684527076369
ACH-000169	-1.130241	-1.843847	-0.119315424876936	-0.00577930983537241	0.0850617987077345
ACH-000169	-1.130241	-1.843847	-0.119315424876936	-0.00577930983537241	0.0850617987077345
ACH-000171	0.5885567	-1.0258531	-0.253196311278445	1.63231484200262	-0.673409229380145
ACH-000172	-1.128395	-2.798142	0.565807918135894	-0.645041929522356	-0.479875196403176
ACH-000172	-1.128395	-2.798142	0.565807918135894	-0.645041929522356	-0.479875196403176
ACH-000174	0.2579964	-1.8950584	1.57601451475475	-0.107199266431272	0.68026148310989
ACH-000176	-0.08991721	-1.11133341	0.21587554223324	0.440766329713067	-0.282618949846245
ACH-000178	0.1877332	-0.7484212	0.666092614414682	0.372530152641297	-0.436409813887613
ACH-000181	NA	-0.8407294	-3.89691537204514	0.776802370915163	-1.67317941056173
ACH-000182	0.5857066	-0.7910162	-1.4806337907223	1.09197397843129	-1.91446095463636
ACH-000183	NA	-2.55507	1.68969749211659	-2.15253458727503	0.850582925117655
ACH-000186	-1.44905	-0.642695	0.175380086414596	2.04003320005313	-1.29974505632956
ACH-000188	-0.6811193	-0.638248	-0.878190073831883	0.464737625593426	-0.656063741873098
ACH-000189	0.362865	-1.933939	-1.92949573297838	1.29887349013357	-2.06561362438016
ACH-000190	NA	-2.032537	0.656362677283964	0.694391022159197	-0.733129579933232
ACH-000191	0.1074171	-1.5117889	-0.966530532665889	0.892979411269206	-1.953507390384
ACH-000192	-0.5908724	-1.8277016	-1.09664763416965	-0.642476008767105	0.06605029242583
ACH-000193	NA	-0.9215956	1.32923192174781	-1.63781206470305	1.92952786938163
ACH-000197	NA	-1.712213	-1.56265239343051	-1.60999433932443	1.87956067710014
ACH-000198	NA	-1.34534	-1.18914243244844	-2.24403737885865	0.990624522645242
ACH-000201	-1.406628	-1.640228	0.16216137941172	0.0646169283387428	0.196165677964484
ACH-000202	NA	-1.908277	0.622813056338292	-0.701704398787478	0.643665778839866
ACH-000204	NA	-3.372283	0.110477761279674	-1.5509076866759	-1.4948754877079
ACH-000205	-0.5911079	-1.6701872	-4.12998969483604	0.117668079378505	-0.881733858185334
ACH-000206	NA	-2.500637	0.257578795748119	-1.52444043047524	1.8503831317228
ACH-000207	-1.0023345	-0.5973241	0.79728591154054	0.827513837191969	-0.248524382309784
ACH-000208	NA	-0.5643423	0.129604061207315	0.730002542976412	-0.186388634510307
ACH-000209	-1.861613	-1.632568	-0.37090360940525	0.0699228162257168	-1.11649733983862
ACH-000210	-1.514639	-1.19254	0.300441018050674	-1.12968714481558	-0.429642753766145
ACH-000210	-1.514639	-1.19254	0.300441018050674	-1.12968714481558	-0.429642753766145
ACH-000211	0.2841964	-1.0444849	-0.308321575235758	0.21689251970946	0.682208562770608
ACH-000211	0.2841964	-1.0444849	-0.308321575235758	0.21689251970946	0.682208562770608
ACH-000212	0.317723	-1.592714	0.403128534022138	0.240036507192776	-0.882210664751018
ACH-000213	-0.7623606	-1.9306324	-0.281470262267516	0.36988484997026	-0.318386458032334
ACH-000215	NA	-1.564798	-0.271070968662591	0.879021033710519	-0.101780259870942
ACH-000217	-2.637577	-0.6343866	-0.287149879788382	0.127380007905381	-0.069652685344424
ACH-000218	NA	-0.9648183	-1.06394335342728	-1.73038886934668	0.710756923763314
ACH-000219	-0.2126538	-0.6263324	0.371671350951947	0.207607284271841	0.767453020010545
ACH-000221	-1.439172	-2.379471	0.618517847775607	-0.788493487217921	0.411873636625879
ACH-000222	-0.263066	-1.531582	-0.488585901972507	0.756014023155707	-2.1493267903758
ACH-000223	0.02958527	-0.30049701	0.943763081742475	-0.0641819728917801	0.139240055082284
ACH-000227	0.6886569	-0.7089066	1.03032602608093	-1.68898098945654	0.667993782983586
ACH-000228	0.07419666	-1.29920259	-0.659030230919461	0.780443788648134	-1.70821569535463
ACH-000231	0.1861763	-0.2872942	-1.2424161799257	1.34601610870047	-0.450172083057894
ACH-000232	-0.4575928	-1.3376331	0.351268735448508	0.924677249322919	-0.831426349221938
ACH-000233	NA	-2.265048	-0.24858475762937	-1.03356735403115	-0.744391218336749
ACH-000235	-0.530204	-2.520605	-0.265689407530142	1.14283706023403	-0.399482232963079
ACH-000237	-1.103231	-1.514986	-2.52010862907896	1.38160541052052	-1.71668661204446
ACH-000239	NA	-1.439053	-0.14324115881273	0.355298832310206	0.192078440011179
ACH-000242	-0.4779248	-0.9043354	0.94217203147468	-0.458636829245073	0.538287920487135
ACH-000243	-0.8615287	-1.5682732	-0.465444899779025	0.345403251701009	0.172940749403557
ACH-000244	0.1260204	-0.5366073	-1.04444319377554	0.43320155087107	-1.49779329835214
ACH-000248	NA	-2.149747	1.32225690463781	0.437654835192588	0.190122540083892
ACH-000249	-0.04865068	-0.71517071	0.00447432087008258	0.210011639034162	-0.284133493811019
ACH-000250	0.727688	-2.953757	0.398604111240859	1.04292210667703	-0.155781045853769
ACH-000252	0.0111656	-2.1851414	0.178353381842626	-0.213307318298285	0.412898775360323
ACH-000255	-1.751424	-3.427053	-1.23774995975457	0.767870211290552	1.05745926920475
ACH-000256	0.79115725	0.05667321	-0.287514105932488	-0.10892363441192	-0.724841262295608
ACH-000257	NA	-0.06919773	-1.09094833484374	-0.0326966160426822	0.852539523689103
ACH-000258	NA	-0.1787321	0.0806486383973266	-1.07993797698083	0.430874981247594
ACH-000259	-1.309849	-1.435302	1.57799729898486	-1.1908809208441	0.702151138944664
ACH-000259	-1.309849	-1.435302	1.57799729898486	-1.1908809208441	0.702151138944664
ACH-000260	-0.4031977	-1.8085007	-0.140569834688783	0.138753586200753	-0.320950861631939
ACH-000260	-0.4031977	-1.8085007	-0.140569834688783	0.138753586200753	-0.320950861631939
ACH-000261	-0.8141129	-2.7277553	0.272896279719995	0.119258034441846	0.260127761642254
ACH-000264	-0.9292616	-1.3177245	0.949107803450724	-0.0593389092682687	0.372674968070252
ACH-000265	-1.128518	-1.987559	1.23341468536712	-0.255215860283594	0.762652770622064
ACH-000266	0.9202632	0.0607867	-2.34777900982599	0.825465216462091	-1.63204622402091
ACH-000268	-1.1936939	0.1313842	0.535083641043148	0.0245187715492655	-0.363792664691727
ACH-000269	NA	-6.303086	0.556248571126169	-0.146434429789735	1.35522451035595
ACH-000270	1.8955701	-0.2035322	-0.923172141281645	-0.170230070899985	-1.39985180599667
ACH-000273	-0.07583697	-0.67884507	-0.610608933140322	1.45043020556895	-0.378363690474998
ACH-000274	1.266096	0.294182	0.568545451749965	-0.182682677481865	0.396002588783716
ACH-000276	-0.7866532	-0.8628339	-0.758096820801332	-0.246954566961955	-0.830446398909082
ACH-000277	-2.699854	-1.374288	-0.122129694566837	-0.527090366506747	0.403666631191072
ACH-000278	0.06572281	-0.18466092	-0.143576590840686	0.63251509982714	0.04337893393729
ACH-000279	-1.414876	-1.214474	0.795495533583613	-1.05019273406584	0.638510303402947
ACH-000279	-1.414876	-1.214474	0.795495533583613	-1.05019273406584	0.638510303402947
ACH-000280	0.3924486	-0.6674274	-1.23390009706149	0.677682982655122	0.0726819106119151
ACH-000281	-0.5014419	0.3460088	0.477564572669349	0.835988232476126	0.195021301405365
ACH-000283	NA	-1.917539	0.284471533894337	0.664099630814018	0.598493605942126
ACH-000285	NA	NA	-0.115953428627153	-2.5068273377273	2.64046832729771
ACH-000288	-0.01706096	-1.34962264	0.135882150742181	0.424876891957374	0.152054755637255
ACH-000289	-1.238127	-0.989116	-1.19238753490627	1.22655455676421	-1.30415503823079
ACH-000292	-2.029613	-2.748383	1.44160505760021	-0.337658157767771	1.15529539161063
ACH-000293	NA	-0.4939034	0.731410682258254	0.145224986792906	-0.268049281776709
ACH-000294	NA	-0.7173586	0.473579891518951	-1.50264628528802	1.96814038968084
ACH-000295	NA	-0.109066	-1.52904981307688	-2.08582270428338	1.35074872949653
ACH-000296	-0.8360455	-1.3592881	-1.68696499872532	0.311618962187945	-1.28225968872122
ACH-000301	NA	-2.924225	-2.77039485536884	-1.73097783431802	-0.211978490174513
ACH-000302	0.8160852	-0.1864097	-0.806365967363831	1.38362072052405	-1.20753988606301
ACH-000305	-1.145136	-1.557013	-1.68015530372138	0.38157030881066	-2.86448740029906
ACH-000307	-0.1970358	-1.7236079	0.235817880545622	0.487975544281988	0.364376625431933
ACH-000308	-1.8087811	-0.3489741	-2.95931055960684	0.0500204404777766	-2.14023599792047
ACH-000311	0.03351361	-1.6688315	1.07936871450364	0.954032538910284	-0.250628792107545
ACH-000312	0.1529884	-0.8365016	1.52758588170543	-1.26370302235516	0.467301044734291
ACH-000312	0.1529884	-0.8365016	1.52758588170543	-1.26370302235516	0.467301044734291
ACH-000313	0.9410884	0.07213281	-1.49850153922532	1.52686649919612	-2.8458407179974
ACH-000314	NA	-1.156368	-0.204415702637801	1.11644708695992	1.04427876475739
ACH-000315	NA	NA	-0.924142367973612	-2.48266720133078	1.31849768330997
ACH-000316	0.1020792	-0.2709654	-0.406098873545831	1.04416510186892	-0.305054182360888
ACH-000318	0.7985463	-0.8159746	-0.336624953035961	0.629275769219538	0.914442822822669
ACH-000319	1.50133313	-0.04471392	-0.0818715723436527	-0.270519210644571	-0.516286217980454
ACH-000320	-1.39215	-2.88657	0.493952718583758	0.780768335488334	-0.168279640509923
ACH-000322	-1.6225611	-0.7735726	-0.0454248986330968	0.800941174665956	-0.187132848503622
ACH-000323	-0.2323637	-1.486409	-0.141046951685997	1.16771989468827	-0.269319909328141
ACH-000324	-0.7362924	-1.3311961	-0.67632350292583	0.979826412104462	-0.275311024366724
ACH-000326	NA	-1.374068	-0.704688318916975	-1.53574238035003	0.419919658848222
ACH-000329	0.8282816	-0.9701905	-0.37712942760123	0.86594106871933	0.559999366716537
ACH-000330	0.6094109	-0.8163338	0.328893901005796	-0.658934877858434	0.783632506408682
ACH-000331	0.18127407	0.06521152	-0.603645569659493	0.0705290289791237	0.171390265195126
ACH-000332	0.6826128	-1.5190538	-0.634075452627459	0.789459336125716	0.370373578344256
ACH-000335	-2.404353	-3.39304	0.352340101832429	-0.0420750448308118	0.217391603574289
ACH-000336	NA	-0.851217	-0.945700101391274	-0.260695438216643	-0.0197520531123292
ACH-000338	NA	-1.966335	0.570769593205751	-1.61602687790385	0.0307483302224825
ACH-000341	1.2246844	-0.3603075	-0.129199244429059	-1.79109434734975	0.787899302815017
ACH-000343	0.3342598	-0.4061828	-0.397159325754288	-1.16657232247363	0.26476417261586
ACH-000344	-0.08699425	-0.14544268	0.988729537329074	0.0946175449694429	-0.0897528389750856
ACH-000346	NA	-2.263218	-0.706781980872465	-2.29734862259742	-0.0995262997054424
ACH-000347	-1.720843	-0.171301	0.951479553282099	0.0194619113670501	-0.791967614847878
ACH-000348	-0.562631	-0.8259644	-0.105525911411361	0.484473853986147	-0.721613938471146
ACH-000350	-0.2275579	-1.0554931	-2.02724772703402	-0.332586414920139	0.25520021731394
ACH-000351	0.1780446	-1.4551026	-0.539018929122068	0.432085180322092	-0.797042320270639
ACH-000352	0.1546173	-1.2487505	0.977897520847116	-0.402820044352146	0.844241373613516
ACH-000353	NA	-1.298173	0.0169826007218333	0.297119277222583	-0.170632895446892
ACH-000355	NA	-2.13459	0.749297387608104	-1.54342124024326	1.23215988944728
ACH-000356	-0.3687886	-3.0952737	0.534288741127591	0.531659789059793	0.369555570118386
ACH-000357	NA	-0.09086755	0.978975472215314	-2.16678810194926	2.00971064929977
ACH-000359	0.5303686	-0.1150055	-0.201179521631496	-0.0693581371202258	0.803538579913099
ACH-000359	0.5303686	-0.1150055	-0.201179521631496	-0.0693581371202258	0.803538579913099
ACH-000360	NA	-0.6954404	0.0141106750975101	0.2616681192913	-1.88638765974762
ACH-000361	-1.123666	-3.51184	0.46559746155229	0.318795563017239	0.29522033006383
ACH-000362	NA	-1.92221	0.617499715681345	-1.56955748928916	1.28069897976713
ACH-000364	-0.8378275	-0.6002456	-0.108586558829473	-0.143651426873067	0.818686653313962
ACH-000364	-0.8378275	-0.6002456	-0.108586558829473	-0.143651426873067	0.818686653313962
ACH-000365	NA	-1.604616	0.190685246550334	-2.08896153968441	1.94400448356475
ACH-000366	0.4606172	-0.6624379	2.05197510789878	-1.76703595013497	1.74289391088086
ACH-000367	-0.6722961	-1.9818628	-0.863553658353493	0.0437141569887439	-0.169248216741015
ACH-000368	0.3316452	-0.8325715	-0.886122339484709	1.52760283046497	-0.611127475361724
ACH-000371	NA	-1.140405	1.02357061435372	-2.19007194104234	2.12695227500094
ACH-000372	NA	-3.453477	0.130640637288625	-2.21633058978792	2.53131944702247
ACH-000373	NA	-0.1557752	0.0284484093392674	-1.0845655244459	0.635454572979142
ACH-000374	-0.6159851	-0.916355	-2.46424331458298	0.722579991228499	-0.0328298842379185
ACH-000375	-1.313847	-3.159234	-0.452245882748045	-0.826365386581698	0.246580938922818
ACH-000375	-1.313847	-3.159234	-0.452245882748045	-0.826365386581698	0.246580938922818
ACH-000376	0.31311208	0.04545324	0.0549133379833136	0.223512337849997	0.386399173136652
ACH-000377	NA	-4.184757	0.499239907184639	1.19710453991299	0.328618000167847
ACH-000378	-0.3002748	-1.9758284	0.0101135912698466	1.1886145293656	0.0715028249187376
ACH-000380	NA	-0.3807035	0.163486353034818	-1.85313123220661	1.83156897957495
ACH-000381	NA	-0.8600763	0.227852006020912	0.49006638176507	0.180066778786892
ACH-000383	-0.2870713	-0.4846605	-0.0123508118647049	1.20771731611145	0.494139104384957
ACH-000384	-1.172832	-3.261973	-1.34675935850227	-0.534167239473782	-0.480781139776434
ACH-000387	NA	-1.183843	-0.0343421607234697	-1.31298452218454	0.314684780687156
ACH-000388	NA	-3.671873	-0.976015068128472	-1.94236821331553	-0.111590169151541
ACH-000389	-0.4797318	-0.8567602	-0.7878308053234	1.34337729539161	-0.423411591123655
ACH-000390	-1.522816	-2.751806	-0.427427656133384	0.904401047096205	-0.112114275834368
ACH-000391	0.3486882	-1.7875567	1.07131853432428	-0.759899725833829	-1.49687967300838
ACH-000391	0.3486882	-1.7875567	1.07131853432428	-0.759899725833829	-1.49687967300838
ACH-000393	0.966839	-3.827538	-0.631454521052387	1.00367838551369	0.546301701971317
ACH-000395	0.8484712	-2.2596455	0.678153458446717	-0.094426027807564	0.636229183093794
ACH-000396	-0.8935765	-1.0952004	0.340659013147162	-0.0548386850847662	0.477780040565292
ACH-000397	-0.903694	-1.140751	-0.616534359655835	0.520783793660736	0.0618060046817896
ACH-000398	NA	-1.807309	-0.188295194737657	-2.23056314668393	1.61713513892806
ACH-000399	0.07169937	NA	-0.156168757324205	-0.692158215677317	0.511879202594938
ACH-000401	-0.1478811	-1.2870384	-0.709263413646844	0.782943886494031	-0.25055356671687
ACH-000403	0.5496662	-1.1544094	0.182950230073172	0.189202211867579	0.590008857694633
ACH-000404	-0.747087	-1.067642	1.83631056225331	0.454117089142144	-0.158888490530399
ACH-000406	NA	-1.797749	0.345493242596111	-1.31928989412219	1.05886686028171
ACH-000407	1.438518	-1.348612	-0.537587567835135	1.18823382291322	-0.491403310120533
ACH-000408	-1.199499	-0.473054	-0.2724170083027	0.0838989356054107	-0.961570895251941
ACH-000410	NA	-0.8786761	-2.31874788269077	1.09278035371149	-0.123017610959924
ACH-000411	-2.044509	-1.007704	1.72936632438117	0.419822057602761	-0.132327714353466
ACH-000414	-2.031309	-1.911237	1.19423817576334	0.167571056266053	-0.271021188082631
ACH-000415	0.5562268	-0.8452198	0.249594163192145	0.617546882278536	-1.19869403367641
ACH-000416	0.2112761	-0.7972569	0.139763083757	-0.770775986948698	0.401282300822338
ACH-000417	-0.3403873	-0.3654909	-0.572842419525865	0.745735160765272	-0.62341601157485
ACH-000418	-0.5371127	0.8400199	-1.93104514259727	1.12938818034964	-1.6134736125684
ACH-000419	NA	-0.9558586	1.06542010111133	-0.575910915958407	1.54708560390708
ACH-000420	0.009124477	-0.971710209	-0.77207422204664	0.205125520508398	-0.325446557965196
ACH-000421	0.6905368	0.5248229	-0.726040609912015	0.540785106101041	-0.312664238678905
ACH-000423	-0.8531555	-0.6879156	0.328617143858136	0.0412408088443318	0.167151686412091
ACH-000424	NA	-1.220098	1.17060184461355	-0.946478627122094	1.20028545306865
ACH-000425	0.3079683	-1.4737208	0.396637433532522	0.962261021502853	-0.46834790407122
ACH-000427	NA	-1.146113	1.12236352528091	-0.281629536742532	-0.0126524697764229
ACH-000428	-0.08094699	-1.63649205	-0.966518438498224	1.11819002855748	-1.00282970352349
ACH-000429	2.0904514	-0.1374984	1.228660704523	0.416525623629093	-1.60904250569537
ACH-000430	-0.6081813	-0.7074514	0.939123150473669	-0.64294705259465	0.708302139272425
ACH-000431	NA	-0.2021247	1.41346881034775	-1.61610236299274	1.05551893322356
ACH-000432	NA	-0.9130383	-1.10629223471773	-2.42766455507522	1.31337633585319
ACH-000433	1.3694767	-0.2924677	0.72238614253307	1.08109356073104	-1.35244395727473
ACH-000434	0.9632453	-0.9062906	1.23216553415263	-0.397398884589709	0.628696261931864
ACH-000435	-0.3447144	-0.7474846	-1.11784114795515	0.895240539686111	-1.47654690973743
ACH-000437	-1.240146	-1.029248	0.652924244555907	1.01683939433648	-0.233897150786063
ACH-000441	0.2439324	-0.2634949	0.452125153127916	0.550406276717859	-0.499794870869084
ACH-000443	-0.2205923	-0.8397566	-1.35880768837372	-0.271497458359317	-0.841318744860272
ACH-000444	-1.025045	-3.115875	0.149523267261777	-0.817940706703174	1.12754549830805
ACH-000445	0.4609529	-0.8456445	-0.751844687023452	1.00814060012534	-0.717855412301567
ACH-000447	-0.2516902	-1.4541898	-0.956066370523494	1.04361121851959	-1.39526596145162
ACH-000449	-0.5468372	-1.0621257	0.923782740025337	-0.342087142108043	0.123672274000912
ACH-000450	-0.653526	-1.664023	0.795520682544752	-0.038661606372019	0.113406393748381
ACH-000452	0.322828	-0.4226365	0.64174847368658	0.430760017361119	-0.604979880113897
ACH-000453	NA	-1.734602	-1.63130702915886	-1.65485678503812	-0.668899220403588
ACH-000454	-0.9830717	-2.2621295	-0.12805998096432	0.519966025091426	-0.0909249277590837
ACH-000456	-0.1886799	-2.1598421	-1.64390845146049	0.329975296669542	-2.18727236467717
ACH-000457	-0.005368458	-0.115877881	-1.51320199679921	0.484336741718178	-1.44400658233439
ACH-000458	-1.114799	-1.043672	-1.54865741191202	0.723990844088691	-2.15985394633468
ACH-000461	-0.841754	-0.8659514	-1.69633274469549	-0.178037012481737	0.16551519106435
